,text
771,AD: The Nike Air Jordan 1 Mid SE ‘Destroyed The Game’ is now available via ASOS UK =&gt; http://tidd.ly/aaee4248
772,BUY ONLINE NIKE AIR JORDAN 1 MID SE https://www.billys-tokyo.net/shop/g/g5904760004049/
773,【NEW ARRIVAL】 NIKE AIR JORDAN 1 MID Maybe I Destroyed The Game black/black-white 852542-016 https://item.rakuten.co.jp/ltd-online/852542-016/ #nike #airjordan #airjordan1 #ナイキ… https://www.instagram.com/p/BwWUkZFFthu/?utm_source=ig_twitter_share&amp;igshid=8d2pxgrn9iec
774,Nike Air Jordan 1 Mid Men's shoe - White/White/Pure Platinum - https://buyaussiestuff.com/nike-air-jordan-1-mid-mens-shoe-white-white-pure-platinum/
775,"Don't sleep on this dope ""Black Cement"" colourway of the Air Jordan 1 Mid that can now be had from Nike CA for $145 + free shipping! https://bit.ly/2DgsY9f"
776,LIVE via Nike US Air Jordan 1 Mid 'Black Cement' Mens:http://bit.ly/2Iq34nC GS:http://bit.ly/2Io0Rcs
777,LIVE via Nike US Air Jordan 1 Mid 'Black Cement' Mens:http://bit.ly/2Iq34nC GS:http://bit.ly/2Io0Rcs
778,Ad: NEW Air Jordan 1 Mid 'Black/Gym Red' dropped via Nike US Mens:http://bit.ly/2Uj7u1m GS:http://bit.ly/2IqdpAi PS:http://bit.ly/2UXPCNX
779,Nike Air Jordan 1 Mid Retro Obsidian University Blue White 554724-405 Size US 9 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=293051607001&amp;vectorid=229466&amp;lgeo=1
780,Ad: NEW GS Air Jordan 1 Mid 'Topaz Mist' dropped via Nike US =&gt; http://bit.ly/2GruqYt
781,Air Jordan 1 Retro Mid SE Pine Green Sail Black Size 9 Nike Air AJ1 852542-301 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=323779368699&amp;vectorid=229466&amp;lgeo=1
782,Nike Air Jordan 1 Mid Game Royal Blue Obsidian Size 13 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303127418572&amp;vectorid=229466&amp;lgeo=1
783,Nike Air Jordan 1 Mid Game Royal Blue Obsidian Size 13 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=303127418572&amp;vectorid=229466&amp;lgeo=1
784,Air Jordan 1 Mid “Hyper Pink” Color: Crimson Tint/Hyper Pink Style Code: 852542-801 Price: $120 Where to Buy Nike: Available http://bit.ly/sneakersnew
785,Air Jordan 1 Mid “Hyper Pink” Color: Crimson Tint/Hyper Pink Style Code: 852542-801 Price: $120 Where to Buy Nike: Available http://bit.ly/sneakersnew
786,💐 Clearanced + Additional 20% Off + Free Shipping 💐 Pink Rise Nike Big Kids' Girls Air Jordan 1 Mid SE Shoes Here ➔ ➔ 
787,NIKE AIR JORDAN 1 MID Maybe I Destroyed The Game black/black-white 85… [楽天] https://a.r10.to/hvk6Ft #RakutenIchiba
788,Air Jordan 1 Mid SE Lakers - Size 13 Confirmed Order Nike Jordans Laker http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=163649870391&amp;vectorid=229466&amp;lgeo=1
789,Nike Air Jordan 1 Mid GS - White Black Gym Red (554725-116) USD 125 Order link: https://www.kickscrew.com/nike-air-jordan-1-mid-gs-white-black-gym-red-554725-116.html #jordandepot #jumpman23 #nike #kickscrew #kickscrewcom #shoesgame #nikes #usa #la #ball #airjordan1 #aj1 #airjordan1mid #ナイキ #スニーカー
790,Nike Air Jordan 1 Mid GS - White Black Gym Red (554725-116) USD 125 Order link: https://www.kickscrew.com/nike-air-jordan-1-mid-gs-white-black-gym-red-554725-116.html #solecollector #dailysole #kicksonfire #nicekicks #kicksoftoday #kicks4sales #niketalk #igsneakercommuinty #kickstagram #sneakflies #hyperbeast #complexkicks #complex
791,NIKE AIR JORDAN 1 MID SE HYPER PINK SIZE ( US ) : 8 - 12 US PRICE : 8900 - 13900 thb สั่งซื้อ 📱Line : @xcm0119r (มี @ด้วยนะ) #thitapashop #jordanthailand #jordanhyperpink #jordan1hyperpink #nikeairjordan1retro #jordan1club #nikeairjordan1thai #nike #nikeairjordan1pink
792,"A range of new products added to our Sneaker Proxy selection! Check proxies for the upcoming Air Jordan 1 'Crimson Tint', Sacai x Nike Blazer Mid and Supreme drops now: https://pingproxies.com/sneaker.html"
793,"If your wallet needs a break because of yesterday's big release but you still want some heat, make sure to check out this clean and simple black, grey, and red colourway of the slept on Air Jordan 1 Mid from Nike CA for only $145 + free shipping https://bit.ly/2Wipt9i"
794,"Check out what I just added to my closet on Poshmark: NIKE AIR JORDAN 1 MID ""SPACE JAM"" MENS [SIZE 10]. https://poshmark.com/listing/5cb36de708d2c250b1dc5d2f?utm_campaign=referral_code%3DAYAMIKTRADING&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D5c259f96f414523dfb8d0546%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset"
795,Nike Air Jordan 1 Mid SE Men’s Shoe http://youtube.com/watch?v=p_xozTo6wrU&amp;feature=youtu.be https://iechedels.me/product/nike-air-jordan-1-mid-se-mens-shoe-iechedels-marketplace-first-commercial/
796,Nike Air Jordan 1 Mid SE NEW IN BOX Men SIZE 10.5 SKU : 852542-301 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=382900837027&amp;vectorid=229466&amp;lgeo=1
797,Nike Air Jordan 1 Mid New Love Size 11 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=293047699131&amp;vectorid=229466&amp;lgeo=1
798,I just added this listing on Poshmark: NIKE AIR JORDAN 1 RETRO MID GT SIZE 10C GOLD BLACK. https://posh.mk/XilUWU3ERV via @poshmarkapp #shopmycloset
799,Nike Air Jordan 1 MID True Blue Sneaker Size 10.5 554724 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=143212931404&amp;vectorid=229466&amp;lgeo=1
800,"{#TheZhirtพรีออเดอร์} Sale❗️ Nike Air Jordan 1 Mid Black/Tour Yellow/Gym Red | Last Shot Size 10-13 us men Price 5,790.- Free Shipping (From 6,290.-) Deposit 3,000.- สีที่หนุ่มๆต่างหลงรัก ใครเท้าใหญ่ได้เปรียบสุดๆค่ะ Order &gt;&gt; Line http://goo.gl/SpdCQP #nikeairjordan"
801,Check out what I just added to my closet on Poshmark: NIKE AIR JORDAN 1 RETRO MID GT SIZE 10C GOLD BLACK. https://poshmark.com/listing/5c2fd9291b3294cfd2da5511?utm_campaign=referral_code%3DDAILYFRESHGRIND&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b758fa61070ee56bad4e616%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
802,Nike Air Jordan 1 Mid 'Banned' 554724-610 Gym Red Black Sz9.5 P1/N7440* http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=312569896260&amp;vectorid=229466&amp;lgeo=1
803,"Nike Air Jordan Retro 1 Mid ""Breds"" are on sale in select sizes! Buy Here - https://bit.ly/2Gb1ouV"
804,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
805,Now available on @Nike US. Air Jordan 1 Mid Hyper Pink. —&gt; http://bit.ly/2VFjMCL #ad
806,EU ONLY: Restock of the Air Jordan 1 Mid 'Black/Gym Red/Particle Grey' on Nike EU FR:http://tidd.ly/83f95ad4 UK:http://tidd.ly/a3997d4f DE:http://tidd.ly/e53faa83 NL:http://tidd.ly/c42c019 ES:http://tidd.ly/2802eb75 IT:http://tidd.ly/6b615e89
807,LIVE via Nike US Air Jordan 1 Mid SE 'Hyper Pink' =&gt; https://www.nike.com/t/air-jordan-1-mid-se-mens-shoe-P7bjRV/852542-801
808,LIVE via Nike US Air Jordan 1 Mid SE 'Hyper Pink' =&gt; http://bit.ly/2G7SxtY
809,Ad: LIVE via Nike US Air Jordan 1 Mid SE 'Crimson Tint/Pink' =&gt; http://bit.ly/2DbD5wa =&gt; http://bit.ly/2DbD5wa
810,2013 Nike Air Jordan 1 Retro Mid US 10.5 Mens UNC off white chicago bred http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=113716501586&amp;vectorid=229466&amp;lgeo=1
811,Nike is single-handedly destroying the Air Jordan 1 OG with these mid ass colorways and I am not here for it.
812,Jordan Nike Men’s Air 1 Mid Armory Navy/ElectroLime White Basketball Shoe 12 Men US Review https://runninggear.info/jordan-nike-mens-air-1-mid-armory-navyelectrolime-white-basketball-shoe-12-men-us-review/
813,Nike Air Jordan 1 Mid Taxi Size: 40 - 45 2.650 (exclude shipping) https://www.instagram.com/p/BwJhaAgACoOz3yBBS_d7wJPzhZrbgKD07Ej7Ck0/?utm_source=ig_twitter_share&amp;igshid=lglzs9cximf2
814,"Nike Air Force 1,Air Jordan 1,ou um Nike SB Zoom Janoski Mid RM....os mais top"
815,Nike Air Jordan 1 Mid New Love Black/Yellow Sneakers Pre-Owned Size 11.5 Retro http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=254197061277&amp;vectorid=229466&amp;lgeo=1
816,Mayo’s #kotd Jordan 1 mid “Blake Griffin PE” #sneakerhead #sneakerheads #nike #jordan1 #jumpman #airjordan #swoosh #jordan 
817,EU ONLY: Nike Air Jordan 1 Mid 'Black/Particle Grey/Gym Red' on Footlocker EU UK:http://bit.ly/2UbbjW7 DE:http://bit.ly/2Kr3dZT
818,Ad: LIVE via Nike EU GS Air Jordan 1 Mid'White/Gym Red' UK:http://bit.ly/2GfrttR FR:http://bit.ly/2v0lR05 DE:http://bit.ly/2UtuTCf NL:http://bit.ly/2U5TFmN IT:http://bit.ly/2uYQC5D No US shipping
819,EU ONLY: Air Jordan 1 Mid 'White/Gym Red/Black' on Nike EU Selling out already FR:http://tidd.ly/84b47fb3 Uk:http://tidd.ly/4c2fae8d DE:http://tidd.ly/20772a8b NL:http://tidd.ly/9fdc2e86 ES:http://tidd.ly/75a164d0 IT:http://tidd.ly/49a89f33
820,EU ONLY: Air Jordan 1 Mid GS 'University Gold' on Nike EU FR:http://tidd.ly/3f9f76fb UK:http://tidd.ly/e7ae784d DE:http://tidd.ly/974644c9 NL:http://tidd.ly/6b29c640 ES:http://tidd.ly/81548c16 IT:http://tidd.ly/bd5d77f5
821,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
822,Available now in-store. The Air Jordan 1 Mid comes in a Girls exclusive colorway. GS $90 PS $65 TD $50 #kickstagram #trustedkicks #nike #airjordan #kicks #kotd #sneakerhead #airjordan1… https://www.instagram.com/p/BwFmHt-FYqr/?utm_source=ig_twitter_share&amp;igshid=18ombax97g5p1
823,AIR JORDAN 1 MID GS KIDS SHOES SIZE 6Y EXCELLENT USED CONDITION $40 SHOP BY APPOINTMENT ONLY!! Shop Smart @The Feet Geeks !!! Call 216-272-2690 to schedule an appointment today!!! #nike… https://www.instagram.com/p/BwFRXJbhGIV/?utm_source=ig_twitter_share&amp;igshid=vc1pp11tk94z
824,"Restock Nike Air Jordan 1 Mid SE ""green"" fortytree_store in some good sizes Link to buy ➡️ http://tinyurl.com/y52smr7m #nike #airjordan #airjordan1 #jumpman23 #restock… https://www.instagram.com/thelimitedsneaker/p/BwFLICIhmT2/?utm_source=ig_twitter_share&amp;igshid=18yhas96m400n"
825,Men's Nike Air Jordan 1 Mid Patent Black White Gold 852542-007 Brand New http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303121980103&amp;vectorid=229466&amp;lgeo=1
826,Ad: All sizes of GS Air Jordan 1 Mid 'Black/Mystic Green' available again via Nike US =&gt; http://bit.ly/2K18V4w
827,Men’s Air Jordan 1 Mid SE in stores and online today! @nike @hibbettmvalley @hibbettsports #nike #morenovalley #hibbettsports #moval #inlandempire #ie #mensfashion #jordan1 #swag https://www.instagram.com/p/BwDkD60lwyD/?utm_source=ig_twitter_share&amp;igshid=1j5taudzgrcjb
828,AD : EU ONLY Air Jordan 1 Mid SE GS 'Monsoon Blue' dropped on Nike EU Almost gone already FR:http://tidd.ly/ca8970d3 UK:http://tidd.ly/8440da57 DE:http://tidd.ly/6c360bb NL:http://tidd.ly/4ad6d33a ES:http://tidd.ly/fd270206 IT:http://tidd.ly/8236c4ef
829,"{#TheZhirtพรีออเดอร์} New❗️ Nike Air Jordan 1 Mid White/Gym Red/Black Size 9-18 us men Price 6,290.- Free Shipping Deposit 3,000.- Jordan กระหน่ำเมือง สีใหม่ออกอีกแล้วจ้า Order &gt;&gt; Line http://goo.gl/SpdCQP #nikethailand #nikeairmax #nikeairmax2 #airmax97 #nikejordan"
830,Nike Air Jordan 1 Mid University Gold Taxi Yellow Black 554724-700 Size 9 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303120685498&amp;vectorid=229466&amp;lgeo=1
831,NEW STOCK! 【NIKE AIR JORDAN 1 MID SE TEAM ORANGE】 26.5cm/new #DIGRAG #DIGRAG上越 #ディグラグ上越 #patio #パティオ #新潟県上越市 #古着屋 #USED #ブランド古着 #USA古着 #古着女子 #古着男子 #ビンテージ #古着好きな人と繋がりたい… https://www.instagram.com/digrag_joetsu/p/BwBES-8jJ8b/?utm_source=ig_twitter_share&amp;igshid=1wth7lnxb4dfz
832,Ad: Kid's Air Jordan 1 Mid SE 'Monsoon Blue' dropped via Nike US GS:http://bit.ly/2UzwMwr PS:http://bit.ly/2Ii7xYM TD:http://bit.ly/2CZB06b
833,LIVE via Nike US Air Jordan 1 Mid 'White/Gym Red' =&gt; http://bit.ly/2G0996R
834,Now available on @Nike US. Air Jordan 1 Mid White/Gym Red. —&gt; http://bit.ly/2FYk94B #ad
835,AD: US RELEASE Air Jordan 1 Mid 'White/Gym Red/Black' available on Nike US =&gt; http://bit.ly/2OWXsls
836,Ad: Air Jordan 1 Mid 'White/Gym Red' dropped via Nike US =&gt; http://bit.ly/2I4XHdz
837,Nike Air Jordan 1 Retro Mid SE Pine Green Sail Size 10 Celtics 852542-301 AJ1 
838,Restocked on @Nike US. Air Jordan 1 Mid Destroyed the Game. —&gt; http://bit.ly/2VwSnm8 #ad
839,Ad: Air Jordan 1 Mid 'Maybe I Destroyed the Game' back in all sizes via Nike US =&gt; http://bit.ly/2TjT9kH
840,Sizes are beginning to sell out! Stop sleeping and cop your pair of the Air Jordan 1 Mid from Nike CA for only $145 + free shipping! https://bit.ly/2Wipt9i
841,"All sizes via Nike US Air Jordan 1 Mid SE ""Maybe I Destroyed the Game"" BUY HERE: http://bit.ly/2U21YE4"
842,554725-625 Nike Air Jordan 1 Mid Bordeaux Youth Size 5 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=392273498712&amp;vectorid=229466&amp;lgeo=1
843,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://ebay.us/uDujRm via @eBay
844,NIKE AIR JORDAN 1 MID SE HYPER PINK SIZE ( US ) : 8 - 12 US PRICE : 8900 - 13900 thb สั่งซื้อ 📱Line : @xcm0119r (มี @ด้วยนะ) #thitapashop #jordanthailand #jordanhyperpink #jordan1hyperpink #nikeairjordan1pink #nikeairjordan1thailand #nikejordan1 #nikejordan1hyperpink
845,Nike Air Jordan 1 Mid Black Particle Grey Gym Red Size: US 11 / 45 2.950 (exclude shipping) https://www.instagram.com/p/Bv74PqngC8kBHLKjz8hzAIflMGDUdzyTjL08rE0/?utm_source=ig_twitter_share&amp;igshid=103zk64g8thlb
846,Check out Nike Air Jordan 1 Mid https://www.ebay.com/ulk/itm/283396194802 @eBay
847,"Mids are always super slept on 😴 Stop sleeping and cop this clean and simple new black, grey, and red colourway of the Air Jordan 1 Mid from Nike CA for only $145 + free shipping https://bit.ly/2Wipt9i"
848,Nike Air Jordan 1 MID True Blue Sneaker Size 10.5 554724 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=143203503704&amp;vectorid=229466&amp;lgeo=1
849,Nike Air Jordan 1 Phat Mid Olympic 364770-400 Men's Size 12 with Original Box http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=183763647268&amp;vectorid=229466&amp;lgeo=1
850,"Nike Air Jordan Retro 1 Mid BANNED Gym Red Black White, Men’s 9 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303118185751&amp;vectorid=229466&amp;lgeo=1"
851,Nike Air Jordan 1 Mid 'Banned' 554724-610 Gym Red Black Sz9.5 P1/N7440* http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=312561817448&amp;vectorid=229466&amp;lgeo=1
852,Check out Nike Air Jordan 1 Mid https://www.ebay.com/ulk/itm/283396194802 @eBay
853,Nike Air Jordan Retro 1 Mid Black &amp; Anthracite (554724-018) Mens Size 8.5 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=254190186665&amp;vectorid=229466&amp;lgeo=1
854,AD: US RELEASE Air Jordan 1 Mid 'University Gold' still on Nike US =&gt; http://bit.ly/2I3OFN6
855,Check out what I just added to my closet on Poshmark: NIKE Air Jordan 1 Mid Sneaker Basketball Shoes Kid. https://poshmark.com/listing/5ca76ac66ce3ccea38d36c3b?utm_campaign=referral_code%3DHOTNFAB&amp;utm_content=feature%3Dsh_li_cl_web%26rfuid%3D59154d097e3236fa9c313f02%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
856,Nike Air Jordan 1 Mid Obsidian/Game Royal Blue Size 13 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303117258547&amp;vectorid=229466&amp;lgeo=1
857,Nike Air Jordan Retro 1 Mid Multicolor Bred Size 11 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303117254521&amp;vectorid=229466&amp;lgeo=1
858,NIKE AIR JORDAN 1 MID SE HYPER PINK SIZE ( US ) : 8 - 12 US PRICE : 8900 - 13900 thb สั่งซื้อ 📱Line : @xcm0119r (มี @ด้วยนะ) #thitapashop #nikeairjordan1mid #jordanthailand #nikeairjordan1midsehyperpink
859,Check out what I just added to my closet on Poshmark: SOLD!!!! - Nike Air Jordan 1 Mid SE Lakers Size 12. https://poshmark.com/listing/5c853ae92e1478a1c97a8fda?utm_campaign=referral_code%3DAYAMIKTRADING&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5c259f96f414523dfb8d0546%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
860,Authentic New Nike Air Jordan 1 Mid SE Laker Size 12 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=143200908064&amp;vectorid=229466&amp;lgeo=1
861,"Ad: Sizes 7-18 via Nike US Air Jordan 1 Mid ""University Gold"" =&gt; http://bit.ly/2UmKqmd"
862,Just dropped! Nike Air Jordan 1 Mid - Black/Particle Grey/Gym Red Shop now: https://bit.ly/2G3bhvX
863,NIKE AIR JORDAN 1 MID BLACK WHITE DARK CONCORD 554724-051 Sz 7.5 Purple Retro 1 
864,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
865,Nike Air Jordan 1 Mid ‘Lakers’ Size 8 Deadstock $200 In store or online at http://untdkicks.com #untdkicks @United Kicks https://www.instagram.com/untdkicks/p/BvzTeXgJJcd/?utm_source=ig_twitter_share&amp;igshid=1liy8yvuql1x7
866,Ad: Air Jordan 1 Mid 'Triple Black' is now available via Nike US =&gt; http://bit.ly/2UrzNia
867,"LIVE via Nike US Air Jordan 1 Mid Leather ""Triple Black"" with free shipping BUY HERE: http://bit.ly/2KhkapR"
868,Nike Air Jordan 1 Mid Obsidian/Game Royal Blue Size 12 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303115552407&amp;vectorid=229466&amp;lgeo=1
869,Nike Air Jordan 1 Mid Black And Gold 852542-007 Men Size 13 Brand New Patent http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=382879833248&amp;vectorid=229466&amp;lgeo=1
870,Men's Nike Air Jordan 1 Mid Patent Black White Gold 852542-007 Brand New http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=303115482603&amp;vectorid=229466&amp;lgeo=1
871,Nike Air Jordan 1 Mid -White naruto customized Size:US 9.5 without box http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=401742181502&amp;vectorid=229466&amp;lgeo=1
872,"Sizes are beginning to sell out for this simple colourway of the Air Jordan 1 Mid, don't sleep and grab your pair from Nike CA for $145 + free shipping https://bit.ly/2Wipt9i"
873,AD: US RELEASE Nike Air Jordan 1 Mid 'White/Red' on YCMC =&gt; http://bit.ly/2FTNaiW
874,NIKE AIR JORDAN 1 MID WMNS WHITE PATENT http://bit.ly/2VdXkA9
875,NEW NIKE AIR JORDAN 1 MID PREMIUM HI TOPS BASKETBALL SHOES - https://buyaussiestuff.com/new-nike-air-jordan-1-mid-premium-hi-tops-basketball-shoes/ Ad
876,Nike Air Jordan 1 Mid Patent Black White Gold Size: US 8 US 8½ US 9 US 10 US 10½ US 11 ETA: 5 Days Full Payment 4.250 (exclude shipping) https://www.instagram.com/p/Bvx8tddAB986dlaVhTEF6bwCIa6OePZbw1Co0k0/?utm_source=ig_twitter_share&amp;igshid=cpzg9nyvos64
877,Nike Air Max 90 Mid No Sew Women Shoes (1) - Welcome to Kickshome.cn-Wholesale Authentic Addidas and Air Jordan Supplier https://shar.es/amEhyM
878,Jordan Nike Men’s Air 1 Mid White/Metallic Silver White Basketball Shoe 12 Men US For Sale https://runninggear.info/jordan-nike-mens-air-1-mid-whitemetallic-silver-white-basketball-shoe-12-men-us-for-sale/
879,Selling Out via Nike US Air Jordan 1 Mid 'University Gold' =&gt; http://bit.ly/2I5yBu4
880,"NIKE AIR JORDAN 1 MID SHOES,NIB,DS,SZ. 10,NIKE #554724-124 "
881,"AD : EU RESTOCK Wmns Air Jordan 1 Mid ""Black Patent Leather"" on Nike EU FR:http://tidd.ly/19c9b658 UK:http://tidd.ly/2381226 DE:http://tidd.ly/246aa642 NL:http://tidd.ly/fa80c6f7 ES:http://tidd.ly/a0e75b0b IT:http://tidd.ly/7d0a0ecc"
882,NEW ON EBAY US! Nike Men's Air Jordan 1 Retro Mid Black Sz 9.5 554724-040 - P2/N7478 https://ift.tt/2UkdwCZ
883,AD : In case you missed The Air Jordan 1 Mid GS 'University Gold' dropped on JD Sports Sold out on Nike EU WW:http://tidd.ly/ba25f048 FR:http://tidd.ly/41297df4 NL:http://tidd.ly/cd22e8c7 ES:http://tidd.ly/8aee95ed IT:http://tidd.ly/9ab4faa7 DK:http://tidd.ly/410c9ac
884,EU ONLY: Selected sizes back Air Jordan 1 Mid 'Black/Gym Red/Particle Grey' on Nike EU FR:http://tidd.ly/83f95ad4 UK:http://tidd.ly/a3997d4f DE:http://tidd.ly/e53faa83 NL:http://tidd.ly/c42c019 ES:http://tidd.ly/2802eb75 IT:http://tidd.ly/6b615e89
885,2019 Ｎｏ．1 new my kicks🔥🔥🔥 NIKE AIR JORDAN 1 MID WHITE /PURE PLATINUM 【554724… https://www.instagram.com/p/BvvRSjrACWf/?utm_source=ig_twitter_share&amp;igshid=1hj77x2ri0tcs
886,Released today on @Nike US. Air Jordan 1 Mid University Gold. —&gt; http://bit.ly/2Uoxexi #ad
887,WhatsApp:8619959552360 #Nike Air Force 1 Mid x Supreme x NBA #adidas#Force#airForce#Asics#Soccer#jordan#lebron#puma#Salomon#Reebook#gucci#hat#Belt#Glasses#watches #jersey… https://www.instagram.com/p/BvuZ4b9n0it/?utm_source=ig_twitter_share&amp;igshid=1rct9bd5zv12x
888,"If these were High's, they would have sold out by now 🤷 Cop this simple new colourway of the Air Jordan 1 Mid from Nike CA for only $145 + free shipping https://bit.ly/2Wipt9i"
889,"Ad: Released today via Nike US Air Jordan 1 Mid ""University Gold"" =&gt; http://bit.ly/2UmKqmd Air Jordan 1 Low 'University Gold' =&gt; http://bit.ly/2FHAYk7 (big sizes left)"
890,AD: US RELEASE Air Jordan 1 Mid SE 'Black/White' dropped on Nike US =&gt; http://bit.ly/2ULmkhZ
891,Now available on @Nike US. Air Jordan 1 Mid University Gold. —&gt; http://bit.ly/2JZaL5Y #ad
892,"LIVE via Nike US Air Jordan 1 Mid ""University Gold"" with free shipping BUY HERE: http://bit.ly/2JWupPV"
893,LIVE via Nike US Air Jordan 1 Mid 'University Gold' =&gt; http://bit.ly/2I5yBu4
894,AD: US RELEASE Air Jordan 1 Mid 'University Gold' now on Nike US =&gt; http://bit.ly/2I3OFN6
895,"Ad: LIVE via Nike US Air Jordan 1 Mid ""University Gold"" =&gt; http://bit.ly/2UmKqmd"
896,LIVE via Nike US Air Jordan 1 Mid 'University Gold' =&gt; http://bit.ly/2I5yBu4
897,"This simple black, grey, and red colourway of the Air Jordan 1 Mid is now available on Nike CA for only $145 + free shipping! https://bit.ly/2Wipt9i"
898,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid White Shoes 👟. https://poshmark.com/listing/5c96ab5fa5d7c6f3c6655c73?utm_campaign=referral_code%3DCHHHAD&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5c60c6e988256765f85747e5%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
899,ONLINE RESTOCK NIKE AIR JORDAN 1 MID 700UNIGLD/BLK https://www.billys-tokyo.net/shop/g/g5070020057049/
900,ONLINE RESTOCK NIKE AIR JORDAN 1 MID 060BLK/PTCLGY https://www.billys-tokyo.net/shop/g/g5070020058049/
